Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
8166,061000870000000000003508400010706020000941000609000107030070010005304900000050000,0.2088,3915,3861,0,3.2987,1293,1774,0,0.1580,81,30,0
8167,240000058000427000000080000300000009000504000010902080074000930938000142500000006,4.4570,41069,41016,0,17.9099,3757,5717,0,0.2214,76,25,0
8168,010000040009060200600527001205070904000000000301904607000000000003000100000842000,0.2305,3380,3325,0,0.6521,263,349,0,0.1370,73,19,0
8169,070000090050010080000209000500000004093000570060703020700030009000020000109507603,5.0577,46623,46569,0,63.3173,13881,20820,0,1.1409,299,265,0
8170,100207006040000090530010087001000700070040020000306000080000010007020300000684000,0.3614,2889,2834,0,4.6998,1021,1433,0,0.6702,178,131,0
8171,803000002076800054040100300000210000020000090000057000005008040280004530900000608,0.3284,3235,3182,0,3.2018,632,994,0,0.5211,129,85,0
8172,709000008060900750010007006001090080000304000090060400900600030045003060300000102,1.8453,15747,15694,0,19.1583,4255,6182,0,1.3927,358,330,0
8173,020350600009006003600702050018000504900000007403000190090501006100400700006027010,0.0051,110,61,0,0.1174,60,24,0,0.0816,49,0,0
8174,200005000007300000040810009004000897030000060172000300800079040000003500000400003,0.6030,6720,6665,0,8.1110,1703,2248,0,0.6244,165,116,0
8175,502000400300040960001062000000400009047000120200007000000630800039050006004000301,0.7817,7107,7054,0,10.4504,2226,3168,0,0.7508,195,155,0
8176,000005000031420560090030020300090040059702380040060007060050070024076830000200000,0.0242,266,217,0,0.5798,143,134,0,0.2478,68,20,0
8177,870030601000670800010009003600500000001090400000008009100300040003087000708010036,0.4172,6915,6863,0,4.4319,1810,2562,0,0.1853,90,48,0
8178,000000040380000269000360700008093004060050090900280300009016000635000012010000000,0.2071,1984,1932,0,2.3821,521,665,0,1.4278,338,322,0
8179,060109050000000003084500060240090007008020600700080035090003570400000000070906020,0.6997,6753,6701,0,8.7106,1930,2682,0,0.2436,74,23,0
8180,050700230400000000009350001780900000900060008000008043300025800000000004024006070,0.1267,1180,1126,0,1.0901,256,298,0,0.1787,54,0,0
8181,190300005000400001003107200009000148000050000846000700007508600600003000900001087,0.0826,855,803,0,1.6037,361,443,0,0.1598,52,0,0
8182,010400000004063090300700000070020509000146000206050080000009008090670300000005070,0.2776,4940,4886,0,2.4423,1007,1483,0,0.4882,265,227,0
8183,600400209000007500750300000040506107000000000508901040000004015005200000409005006,0.1712,1548,1495,0,2.2376,510,670,0,0.7214,186,140,0
8184,004801700050000080009000400030406020000000000008507300800704001060289070000010000,1.1242,18552,18497,0,7.6611,3030,4612,0,0.2516,131,81,0
8185,000804000720050093180000074000090000000421000406000207040000030200040006900503002,0.4294,3833,3780,0,4.4339,995,1436,0,0.4214,122,73,0
8186,500072006920000570007500100074000000000317000000000380009005700045000092600790001,2.3812,21080,21028,0,22.2611,4747,7439,0,0.5109,135,88,0
8187,600309008000050000002801700000010000700208004200507001008000600040090080020705090,5.0630,45575,45521,0,25.4923,5505,7873,0,0.2135,71,18,0
8188,080600000043070000000002493006008002030020050100700300472900000000060280000007010,0.2316,2153,2099,0,2.4727,544,704,0,0.5868,155,106,0
8189,004301000360007000009050000403000680070504010092000403000010800000700092000205100,0.6866,12620,12567,0,5.0667,2042,2883,0,0.3655,175,131,0
8190,000004600450201009070056000590000100000000000008000034000640070200703096003800000,0.1951,1748,1693,0,0.9995,219,258,0,0.4171,107,60,0
8191,100000800000050706003600020005703009001020500600905400090002600506040000002000007,0.0202,246,192,0,0.5714,127,115,0,0.8380,210,170,0
8192,020673800000002000800510200500000400709458602002000001008067004000900000004385060,2.9482,27798,27748,0,15.2710,3272,4847,0,0.7435,211,170,0
8193,600000003083000490002000100030206010800090005004000600070104080000000000900708006,0.0800,1572,1516,0,1.1141,435,547,0,1.8538,801,807,0
8194,000006200000090504008400010100000905000305000304000002090002400705080000006700000,0.4468,4566,4509,0,9.7474,1963,2625,0,2.4795,561,574,0
8195,300270000000315090008004005080000300500702004004000070100800400020463000000021003,0.8806,7797,7744,0,13.2787,2947,4179,0,2.3038,602,604,0
8196,000030000501000408034000690006207800008040700000090000000000000607403501012805970,2.4945,20514,20462,0,6.2198,1385,1980,0,0.2778,89,39,0
8197,020080150503000004800002090008060000700298005000040700080600009100000508054070030,1.9792,18695,18643,0,13.6515,2886,4411,0,0.5411,134,90,0
8198,098000630060000010300807002010030090000209000020601070004000300030070060200000004,0.1746,3062,3007,0,3.0361,1206,1623,0,0.8039,349,324,0
8199,020057900000030107000600003001900000600403008000005200800001000103060000004390010,3.0296,27483,27428,0,15.8496,3108,5030,0,1.2812,302,265,0
8200,000308000090040070004000200008509700910000046300000002000601000006070900070020080,1.8600,35305,35249,0,31.2832,11937,17245,0,4.1429,1721,1874,0
8201,060070090000000000005406300600902005000060000002000400001000500403705609500010003,2.0157,17845,17789,0,14.0361,2837,4336,0,4.4076,1010,1075,0
8202,080090070000103000000805000230000084000020000740309025820050093063000750005000200,0.0983,951,899,0,1.7299,399,497,0,0.4983,132,86,0
8203,009425700060000050000000000000040000600902005200803001405030806801050907070000030,24.5131,229175,229122,0,86.8604,17738,29469,0,0.5399,156,110,0
8204,000080500090200040305604700008307260700000008046809100002906305050008070001070000,0.0960,999,950,0,1.5926,365,417,0,0.1567,49,0,0
8205,300060810001200400000000027000006500405301709003500000940000000008007200057040006,0.0587,1087,1034,0,0.7434,307,386,0,0.4762,228,187,0
8206,010080040003000200000107000000070000407836109930040056002000300370000094004060500,0.0895,865,813,0,0.8461,189,231,0,0.3418,104,54,0
8207,800506003010783060000020000300050004000401000406000102502000306000205000030000040,5.6951,46832,46778,0,61.7659,13351,19845,0,13.4587,3163,3499,0
8208,000204380600300000402060100800000037009000200240000001007090502000003009064507000,0.2839,2494,2441,0,2.3256,490,726,0,0.3460,101,51,0
8209,009080400070000030008103500047000890000000000001070300000050000500918002080702010,0.6170,9664,9609,0,2.1019,866,1253,0,0.2899,138,90,0
8210,000050090007300050390080007060500083000604000450008010900040031080003600020070000,0.5796,5343,5290,0,6.6513,1432,1904,0,1.1500,286,260,0
8211,670809005300000790020000006900025000000010000000690003700000060081000002200103089,1.4464,12400,12346,0,7.8653,1632,2411,0,1.0643,250,223,0
8212,091308270500000003073000610007000300006070400030090020000206000020000060008040700,0.2861,2555,2501,0,2.1259,410,618,0,0.3922,95,47,0
8213,002000700019000820508000309000836000020000080050010090400020007005000200200697005,0.9477,8120,8067,0,10.3830,2392,3306,0,2.9518,765,766,0
8214,090600004001050600830000007005006000260000071000100500300000025008090700700002060,2.7739,45865,45810,0,11.5028,4465,7014,0,0.1786,102,51,0
8215,000407000085000470071060390039000750000901000800000006004708100000603000900020007,0.4930,4205,4152,0,6.2425,1389,1971,0,0.3774,96,46,0
8216,009020800010706020402050307200070003100000002006000100000405000300000009050809010,0.0537,822,768,0,0.6749,300,367,0,0.1853,91,39,0
8217,170000084005070600060405010200000006000000000010307050028000490040803070500000008,2.2506,19138,19084,0,11.7739,2518,3903,0,0.2951,86,34,0
8218,000601000005000700000020000300000005400060008026000390001954800090000010003208500,41.0055,383688,383632,0,249.9452,54738,76286,0,3.8575,961,961,0
8219,009700003020050400060402007000070805000010000108040000900605040004020060200004500,1.1694,10416,10362,0,12.6034,2703,3759,0,1.2013,291,256,0
8220,008309060700200800060007001307090012000802000590010604800400020006008003030906100,0.0677,666,617,0,0.8187,203,224,0,0.2095,66,18,0
8221,864003070300070000000600003600001200410000097002800005700006000000010009020300756,2.4754,43816,43763,0,18.6972,7255,12332,0,0.4969,240,211,0
8222,008500310400600000305001806004000098000040000750000100806100403000007001073006200,1.9652,17596,17544,0,6.5177,1381,2045,0,0.1679,52,0,0
8223,120007008000000401036090500500801000002040300000206005005010820601000000200900014,0.3304,3088,3036,0,5.4527,1190,1623,0,0.4519,129,82,0
8224,040000300300950000050010000075004020400000008030700140000040090000065007001000080,6.5832,59122,59065,0,74.1392,14541,23192,0,13.0642,3014,3240,0
8225,000150000009008200080034060045000007902000301800000540030860090006400800000093000,0.1761,3503,3450,0,1.5186,609,863,0,0.3300,156,110,0
8226,500200007007004900060005080094501006000000000700902150070100030002400800600008002,0.0844,746,693,0,0.5749,137,119,0,1.6808,403,383,0
8227,000800025803020100400000060590000000100906004000000058010000006006070502750009000,0.6699,5475,5420,0,5.9576,1310,1902,0,0.3870,105,53,0
8228,109804206000070000004000900020040030000709000051000490000000000042000810007698300,2.1452,16943,16889,0,8.7069,1856,2536,0,0.6359,177,132,0
8229,590018004004060000031002000250000010003000500040000073000100740000080300400720089,0.1572,1356,1303,0,1.2726,279,379,0,0.2727,75,23,0
8230,003908100800010005000060000000871000300000002105304809008000300020509060000000000,1.3682,24223,24167,0,3.5469,1368,1884,0,0.1429,82,27,0
8231,800000007027608510000090000602010309000080000004000800050000060108000403000375000,7.8763,62058,62003,0,58.5716,12623,18242,0,0.6354,159,114,0
8232,000091047006000001000806520800000030001203900030000004073408000500000400680910000,0.6215,10638,10585,0,6.6157,2748,3845,0,0.6003,287,248,0
8233,000021300006807000200030080670000010305000708090000034060080001000702800008450000,0.7244,6744,6691,0,9.8564,2108,2977,0,0.7970,196,158,0
8234,067300050000010000302906000080030400400607008006080070000105903000060000050003120,0.2574,2397,2344,0,3.5023,764,1053,0,0.5586,137,92,0
8235,300070008040000090076000410000000000208401709015090280500809006003000800000020000,1.5139,13738,13684,0,21.8102,4638,7019,0,2.5188,640,636,0
8236,000027010800906000003004600937000050200000001080000239009500800000409002040160000,0.0933,897,844,0,1.5966,362,420,0,0.1728,53,0,0
8237,008102700900000002000745000605000901002000300040070020090000080500406007080000060,0.1532,2894,2839,0,2.3845,933,1234,0,1.0034,422,409,0
8238,089000450007000600040000020000050000008602700020834060063000190900040008004090200,3.3982,33623,33570,0,27.1342,5560,8585,0,1.8691,476,455,0
8239,007000900010907030005080200000000000048000310000674000031020780700010003020000060,14.1230,133060,133005,0,86.7871,16825,28572,0,0.8161,194,154,0
8240,009060203050000000408200050560008000000010000000700081080001307000000010903050800,2.3481,19425,19369,0,15.9349,3303,5308,0,1.2392,328,308,0
8241,800000001006050900040308070068502410000000000470000029090060080000805000300090004,0.1232,2026,1972,0,0.5454,217,264,0,0.6672,313,284,0
8242,000040096000000130005009200010430002400050003700021060004100300029000000150060000,0.6228,6101,6047,0,12.1719,2632,3502,0,1.1561,293,259,0
8243,900500000080200040502090100400800060076000590020006008007030609030009050000002003,0.3887,3625,3572,0,5.2228,1184,1672,0,0.1821,53,0,0
8244,040062000900000020026300480000004870007000600052800000085001360030000008000530010,0.3656,3408,3355,0,5.0571,1099,1474,0,0.4056,117,70,0
8245,020030000008000390000600017000050160050102080036040000210006000075000800000090070,2.7899,26936,26881,0,26.3208,5495,8131,0,0.6926,170,128,0
8246,005940000000007100080013006023000009409000601600000230700250060006100000000038700,0.4150,7334,7281,0,4.8009,1953,2835,0,0.9247,439,411,0
8247,008300010009050708700000000100037800030905060002810009000000007904020500020003400,0.3280,3011,2958,0,4.3336,993,1275,0,1.1404,323,294,0
8248,460000057700000001010060040007409500020000030900000008009807100001040800050000020,0.9787,16580,16525,0,9.7574,3716,5373,0,0.2427,127,79,0
8249,000000000002090100408000603070402080600000002004508900030050040009376500000904000,1.0749,13279,13225,0,19.4557,4113,5998,0,0.4411,122,73,0
8250,039047000500608000700000406070000080000103000010000090203000001000309008000250960,0.6511,4956,4901,0,4.7483,1159,1608,0,0.3236,93,39,0
8251,004105900080000060000904000020608040000020000500040006200000001007593200400000003,11.6950,101157,101101,0,19.6170,3985,6162,0,0.2394,71,17,0
8252,000040603107000000040560090008001000930000058000300100010059080000000906702030000,0.3123,2780,2725,0,4.1343,894,1222,0,1.1397,293,255,0
8253,203000506600102004000000000001493200000000000002851300078020150400000008100908002,0.5534,9131,9079,0,5.2165,2238,3242,0,0.2984,142,99,0
8254,010405060050020090800000004500907001009302400700000002005000300600000007040060010,1.4875,12369,12314,0,26.4909,5728,7973,0,1.6687,392,366,0
8255,020080060010050030503000709008000300100060007035010620300000001000891000001000500,3.1233,30306,30252,0,23.5554,4623,7528,0,0.3868,108,62,0
8256,098000300075800016200009058009050080000407000040020100180600009960004530004000860,0.0462,432,383,0,0.7380,175,187,0,0.1569,49,0,0
8257,302010000060009010007600300700000400600050002001000005006003100090700080000040703,6.7569,108515,108459,0,26.8838,10468,16632,0,0.1388,78,25,0
8258,829000600000002000305800000070085902200010006906720010000006805000900000002000437,1.3977,14386,14334,0,1.3483,284,385,0,0.1605,52,0,0
8259,000010000098602170000908000040000060809000701103020504004000200000536000030080050,7.5169,71469,71416,0,61.2549,12440,19094,0,0.6540,184,141,0
8260,500090003830000096709000201000107000003000100001236700000951000400000009000000000,0.7597,6895,6839,0,3.1392,592,860,0,0.3081,75,22,0
8261,400000009010020030000341000800000005001000900079080410000609000098000520000832000,1.6673,14411,14356,0,10.2832,2113,3447,0,2.3939,590,569,0
8262,700000001900070580010800000000020070003194600080060000000002040034010002100000007,0.2190,4011,3955,0,4.5414,1810,2501,0,0.1640,80,26,0
8263,050409080400010005060050040980000012004000900600907008820605074007000800000804000,0.7268,7390,7339,0,13.2822,2873,3795,0,0.2355,71,21,0
8264,030008000257003006000001900002700009300000007700004100006400000800300475000100090,1.6971,26857,26802,0,11.7605,4661,7063,0,0.4665,230,190,0
8265,070504060000010000400060002090000040208000509060000020600103007017040890000070000,19.6696,181675,181620,0,63.2743,12969,19519,0,0.6697,175,130,0
8266,800060035370000080002003100009706000100000002000102900008500600050000097910030008,3.0510,25329,25276,0,18.7973,4324,6211,0,0.9622,261,218,0
8267,000207000000010000150000098700608005040090060006030700003000400090000070500104009,0.2472,2413,2357,0,3.2532,688,977,0,1.0317,260,222,0
8268,010040080000000000070638050580000046009405700002000300000182000000000000041000270,0.0757,826,770,0,1.3893,300,349,0,0.7347,185,140,0
8269,800400051600058000005200300080000203060000010204000070009006100000390006470002005,0.1298,2450,2397,0,0.6394,280,333,0,0.3403,163,122,0
8270,008700060470003850030509002046000205000000000803000640200304080085600034060005700,0.0536,504,455,0,0.4110,109,94,0,0.1543,49,0,0
8271,000371000000000000070609080020000090430000062750080043500020004040000030060904070,1.2316,13475,13421,0,11.2482,2336,3683,0,0.3816,111,61,0
8272,000090000085000730100504009400967008000802000010000090000000000094030560060205040,0.1487,1472,1418,0,1.1137,241,286,0,0.2896,86,36,0
8273,001795400000010000090020070000301000017000930400000001020809040070000080006000200,0.5672,9049,8993,0,4.6153,1922,2637,0,3.7892,1587,1689,0
8274,680400010024500600100060000500040300000905000008020006000050002003002970050007038,1.6493,14042,13989,0,7.8140,1658,2711,0,0.9256,233,189,0
8275,002000010004820000900006008000008050018060340060900000700400002000037500020000700,0.8666,9006,8950,0,22.4915,4534,6302,0,4.1261,923,942,0
